barcode,cat_code,cat_desc,rng_code,rng_desc,sku_code,sku_desc,lifecycle_desc,contents_unit,contents_value,physical_height,physical_length,physical_width,physical_unit,weight_unit,weight_value
5028197349202,23,BODY CARE/25,353,SPAWISDOM,0000000002020,SPA WISDOM PLUNGE & PURIFY BATH SOAK,OBSOLETE ARTICLES,G,500.000,1,1,1,Centimeter,Grams,1
139040216,25,MAKE UP/27,904,AUTUMN TREND,0000000002021,PRECIOUS ROUGE LIPSTICK 01 LAVISH PINK,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018508,25,MAKE UP/27,904,AUTUMN TREND,0000000002021,PRECIOUS ROUGE LIPSTICK 01 LAVISH PINK,UNKNOWN,,,1,1,1,Centimeter,Grams,1
112010103,23,BODY CARE/25,201,SHEA,0000000002024,SHEA WHIP BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,292
2000000018515,23,BODY CARE/25,201,SHEA,0000000002024,SHEA WHIP BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,292
5028197350802,23,BODY CARE/25,201,SHEA,0000000002024,SHEA WHIP BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,292
112020102,23,BODY CARE/25,202,BRAZIL NUT,0000000002028,SWEET AND GOOD SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018522,23,BODY CARE/25,202,BRAZIL NUT,0000000002028,SWEET AND GOOD SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
126000398,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002025,WHITE MUSK SMOOTH SATIN BODY LOTION 400 ML,PHASE OUT PRODUCTS,ML,400.000,20,6,6,Centimeter,Grams,26.45
2000000018539,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002025,WHITE MUSK SMOOTH SATIN BODY LOTION 400 ML,PHASE OUT PRODUCTS,ML,400.000,20,6,6,Centimeter,Grams,26.45
5028197400408,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002025,WHITE MUSK SMOOTH SATIN BODY LOTION 400 ML,PHASE OUT PRODUCTS,ML,400.000,20,6,6,Centimeter,Grams,26.45
5028197824785,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002025,WHITE MUSK SMOOTH SATIN BODY LOTION 400 ML,PHASE OUT PRODUCTS,ML,400.000,20,6,6,Centimeter,Grams,26.45
112020110,23,BODY CARE/25,202,BRAZIL NUT,0000000002029,BRAZIL NUT WHIP BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
2000000018546,23,BODY CARE/25,202,BRAZIL NUT,0000000002029,BRAZIL NUT WHIP BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
5028197350635,23,BODY CARE/25,202,BRAZIL NUT,0000000002029,BRAZIL NUT WHIP BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
113530233,23,BODY CARE/25,353,SPAWISDOM,0000000002030,SPA WISDOM MONOI MOISTURE BALM 200ML,OLD PRODUCT NO STOCK,ML,200.000,7,2,2,Centimeter,Grams,21
2000000018553,23,BODY CARE/25,353,SPAWISDOM,0000000002030,SPA WISDOM MONOI MOISTURE BALM 200ML,OLD PRODUCT NO STOCK,ML,200.000,7,2,2,Centimeter,Grams,21
5028197349295,23,BODY CARE/25,353,SPAWISDOM,0000000002030,SPA WISDOM MONOI MOISTURE BALM 200ML,OLD PRODUCT NO STOCK,ML,200.000,7,2,2,Centimeter,Grams,21
112050092,23,BODY CARE/25,205,ALMOND,0000000002031,ALMOND MILK BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
2000000018560,23,BODY CARE/25,205,ALMOND,0000000002031,ALMOND MILK BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
5028197350215,23,BODY CARE/25,205,ALMOND,0000000002031,ALMOND MILK BODY LOTION 250ML,OBSOLETE ARTICLES,ML,250.000,1,1,1,Centimeter,Grams,1
139040240,25,MAKE UP/27,904,AUTUMN TREND,0000000002027,SHIMMER SQUARES 01 VELVET BROWNS,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018577,25,MAKE UP/27,904,AUTUMN TREND,0000000002027,SHIMMER SQUARES 01 VELVET BROWNS,UNKNOWN,,,1,1,1,Centimeter,Grams,1
180110836,18,ACCESSORIES/9,011,BATH & BODY,0000000002026,SPORT TOWEL SVITH YELLOW,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018584,18,ACCESSORIES/9,011,BATH & BODY,0000000002026,SPORT TOWEL SVITH YELLOW,UNKNOWN,,,1,1,1,Centimeter,Grams,1
112050109,19,CELEBRATIONS/10,011,BATH & BODY,0000000002033,ALMOND SHOWER GEL 60ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018591,19,CELEBRATIONS/10,011,BATH & BODY,0000000002033,ALMOND SHOWER GEL 60ML,UNKNOWN,,,1,1,1,Centimeter,Grams,1
112000089,23,BODY CARE/25,200,OLIVE,0000000002023,SOFTEN AND SMOOTH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018621,23,BODY CARE/25,200,OLIVE,0000000002023,SOFTEN AND SMOOTH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
126000405,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002032,W/MUSK CREAMY CLEANSING BAR 100GR,OLD PRODUCT NO STOCK,G,100.000,1,1,1,Centimeter,Grams,100
2000000018607,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002032,W/MUSK CREAMY CLEANSING BAR 100GR,OLD PRODUCT NO STOCK,G,100.000,1,1,1,Centimeter,Grams,100
5028197324568,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002032,W/MUSK CREAMY CLEANSING BAR 100GR,OLD PRODUCT NO STOCK,G,100.000,1,1,1,Centimeter,Grams,100
5028197621704,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002032,W/MUSK CREAMY CLEANSING BAR 100GR,OLD PRODUCT NO STOCK,G,100.000,1,1,1,Centimeter,Grams,100
180110844,18,ACCESSORIES/9,011,BATH & BODY,0000000002034,SPORT TOWEL SVITH BLUE,UNKNOWN,,,9,9,9,Centimeter,Grams,191
2000000018614,18,ACCESSORIES/9,011,BATH & BODY,0000000002034,SPORT TOWEL SVITH BLUE,UNKNOWN,,,9,9,9,Centimeter,Grams,191
112000097,23,BODY CARE/25,200,OLIVE,0000000002036,SUMMER 07 - BODY CARE PACK - OLIVE (A),UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018638,23,BODY CARE/25,200,OLIVE,0000000002036,SUMMER 07 - BODY CARE PACK - OLIVE (A),UNKNOWN,,,1,1,1,Centimeter,Grams,1
112050117,19,CELEBRATIONS/10,011,BATH & BODY,0000000002037,ALMOND BODY BUTTER 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,1
2000000018645,19,CELEBRATIONS/10,011,BATH & BODY,0000000002037,ALMOND BODY BUTTER 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,1
5028197241483,19,CELEBRATIONS/10,011,BATH & BODY,0000000002037,ALMOND BODY BUTTER 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,1
113530241,23,BODY CARE/25,353,SPAWISDOM,0000000002039,SPA WISDOM MONOI MOISTURE BALM 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,50
2000000018652,23,BODY CARE/25,353,SPAWISDOM,0000000002039,SPA WISDOM MONOI MOISTURE BALM 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,50
5028197349301,23,BODY CARE/25,353,SPAWISDOM,0000000002039,SPA WISDOM MONOI MOISTURE BALM 50ML,OBSOLETE ARTICLES,ML,50.000,1,1,1,Centimeter,Grams,50
180110852,18,ACCESSORIES/9,011,BATH & BODY,0000000002038,PAIR OF MINI TOE DIVIDERS,OLD PRODUCT NO STOCK,#,0.000,10,1,3,Centimeter,Grams,10
2000000018669,18,ACCESSORIES/9,011,BATH & BODY,0000000002038,PAIR OF MINI TOE DIVIDERS,OLD PRODUCT NO STOCK,#,0.000,10,1,3,Centimeter,Grams,10
5028197303310,18,ACCESSORIES/9,011,BATH & BODY,0000000002038,PAIR OF MINI TOE DIVIDERS,OLD PRODUCT NO STOCK,#,0.000,10,1,3,Centimeter,Grams,10
112050133,23,BODY CARE/25,350,HAND ALMOND,0000000002041,ALMOND OIL REFINING HAND SCRUB 75ML,OLD PRODUCT NO STOCK,ML,75.000,1,1,1,Centimeter,Grams,75
2000000018676,23,BODY CARE/25,350,HAND ALMOND,0000000002041,ALMOND OIL REFINING HAND SCRUB 75ML,OLD PRODUCT NO STOCK,ML,75.000,1,1,1,Centimeter,Grams,75
5028197318789,23,BODY CARE/25,350,HAND ALMOND,0000000002041,ALMOND OIL REFINING HAND SCRUB 75ML,OLD PRODUCT NO STOCK,ML,75.000,1,1,1,Centimeter,Grams,75
112500112,23,BODY CARE/25,250,MANGO,0000000002043,3 STEP MANGO - GLOW & RICH MOISTURE,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018683,23,BODY CARE/25,250,MANGO,0000000002043,3 STEP MANGO - GLOW & RICH MOISTURE,UNKNOWN,,,1,1,1,Centimeter,Grams,1
139040258,25,MAKE UP/27,904,AUTUMN TREND,0000000002040,SHIMMER SQUARES 02 CASHMERE PINKS,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018690,25,MAKE UP/27,904,AUTUMN TREND,0000000002040,SHIMMER SQUARES 02 CASHMERE PINKS,UNKNOWN,,,1,1,1,Centimeter,Grams,1
180110860,18,ACCESSORIES/9,011,BATH & BODY,0000000002042,BATH LILY CORAL SMALL,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018706,18,ACCESSORIES/9,011,BATH & BODY,0000000002042,BATH LILY CORAL SMALL,UNKNOWN,,,1,1,1,Centimeter,Grams,1
112500138,23,BODY CARE/25,250,MANGO,0000000002044,XMAS DEEP MOISTURE - MANGO,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018713,23,BODY CARE/25,250,MANGO,0000000002044,XMAS DEEP MOISTURE - MANGO,UNKNOWN,,,1,1,1,Centimeter,Grams,1
180110878,18,ACCESSORIES/9,011,BATH & BODY,0000000002047,PLUSH CHENILLE BATH RUFFLE,OLD PRODUCT NO STOCK,#,0.000,10,5,5,Centimeter,Grams,161
2000000018720,18,ACCESSORIES/9,011,BATH & BODY,0000000002047,PLUSH CHENILLE BATH RUFFLE,OLD PRODUCT NO STOCK,#,0.000,10,5,5,Centimeter,Grams,161
5028197183530,18,ACCESSORIES/9,011,BATH & BODY,0000000002047,PLUSH CHENILLE BATH RUFFLE,OLD PRODUCT NO STOCK,#,0.000,10,5,5,Centimeter,Grams,161
113580006,23,BODY CARE/25,358,BODY FOCUS,0000000002046,BODY FOCUS CELLULATE SERUM 200ML,OLD PRODUCT NO STOCK,ML,200.000,19,5,5,Centimeter,Grams,90
2000000018737,23,BODY CARE/25,358,BODY FOCUS,0000000002046,BODY FOCUS CELLULATE SERUM 200ML,OLD PRODUCT NO STOCK,ML,200.000,19,5,5,Centimeter,Grams,90
112500170,23,BODY CARE/25,250,MANGO,0000000002049,GLOW AND SOFT SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018744,23,BODY CARE/25,250,MANGO,0000000002049,GLOW AND SOFT SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
126000413,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002045,WHITE MUSK VOLUPTUOUS VELVET BODY CREAM 200ML,OLD PRODUCT NO STOCK,ML,200.000,12,4,4,Centimeter,Grams,85
2000000018751,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002045,WHITE MUSK VOLUPTUOUS VELVET BODY CREAM 200ML,OLD PRODUCT NO STOCK,ML,200.000,12,4,4,Centimeter,Grams,85
5028197111113,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002045,WHITE MUSK VOLUPTUOUS VELVET BODY CREAM 200ML,OLD PRODUCT NO STOCK,ML,200.000,12,4,4,Centimeter,Grams,85
5028197824,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002045,WHITE MUSK VOLUPTUOUS VELVET BODY CREAM 200ML,OLD PRODUCT NO STOCK,ML,200.000,12,4,4,Centimeter,Grams,85
5028197824792,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002045,WHITE MUSK VOLUPTUOUS VELVET BODY CREAM 200ML,OLD PRODUCT NO STOCK,ML,200.000,12,4,4,Centimeter,Grams,85
112500188,23,BODY CARE/25,250,MANGO,0000000002051,MANGO WHIP BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,292
2000000018768,23,BODY CARE/25,250,MANGO,0000000002051,MANGO WHIP BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,292
5028197350208,23,BODY CARE/25,250,MANGO,0000000002051,MANGO WHIP BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,292
5028197942564,23,BODY CARE/25,250,MANGO,0000000002051,MANGO WHIP BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,292
180110935,18,ACCESSORIES/9,011,BATH & BODY,0000000002050,CRANBERRY SOFT WASHCLOTH,OBSOLETE ARTICLES,#,0.000,7,2,2,Centimeter,Grams,21
2000000018775,18,ACCESSORIES/9,011,BATH & BODY,0000000002050,CRANBERRY SOFT WASHCLOTH,OBSOLETE ARTICLES,#,0.000,7,2,2,Centimeter,Grams,21
5028197186739,18,ACCESSORIES/9,011,BATH & BODY,0000000002050,CRANBERRY SOFT WASHCLOTH,OBSOLETE ARTICLES,#,0.000,7,2,2,Centimeter,Grams,21
112500203,23,BODY CARE/25,250,MANGO,0000000002053,SUMMER 07 - BODY CARE PACK - NEW MANGO,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018805,23,BODY CARE/25,250,MANGO,0000000002053,SUMMER 07 - BODY CARE PACK - NEW MANGO,UNKNOWN,,,1,1,1,Centimeter,Grams,1
113580014,23,BODY CARE/25,358,BODY FOCUS,0000000002054,BODY FOCUS TONING MASSAGE OIL 200ML,OLD PRODUCT NO STOCK,ML,200.000,17,5,5,Centimeter,Grams,120
2000000018829,23,BODY CARE/25,358,BODY FOCUS,0000000002054,BODY FOCUS TONING MASSAGE OIL 200ML,OLD PRODUCT NO STOCK,ML,200.000,17,5,5,Centimeter,Grams,120
5028197183943,23,BODY CARE/25,358,BODY FOCUS,0000000002054,BODY FOCUS TONING MASSAGE OIL 200ML,OLD PRODUCT NO STOCK,ML,200.000,17,5,5,Centimeter,Grams,120
180110943,18,ACCESSORIES/9,011,BATH & BODY,0000000002055,CRANBERRY BATH GLOVES,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018836,18,ACCESSORIES/9,011,BATH & BODY,0000000002055,CRANBERRY BATH GLOVES,UNKNOWN,,,1,1,1,Centimeter,Grams,1
5028197116132,18,ACCESSORIES/9,011,BATH & BODY,0000000002055,CRANBERRY BATH GLOVES,UNKNOWN,,,1,1,1,Centimeter,Grams,1
112510111,23,BODY CARE/25,251,PAPAYA,0000000002056,3 STEP PAPAYA - REFRESH & SOFT FEELING,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018850,23,BODY CARE/25,251,PAPAYA,0000000002056,3 STEP PAPAYA - REFRESH & SOFT FEELING,UNKNOWN,,,1,1,1,Centimeter,Grams,1
112510145,23,BODY CARE/25,251,PAPAYA,0000000002057,SMOOTH AND NOURISH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018867,23,BODY CARE/25,251,PAPAYA,0000000002057,SMOOTH AND NOURISH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
139040266,25,MAKE UP/27,904,AUTUMN TREND,0000000002052,-1,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018874,25,MAKE UP/27,904,AUTUMN TREND,0000000002052,-1,UNKNOWN,,,1,1,1,Centimeter,Grams,1
113580022,23,BODY CARE/25,358,BODY FOCUS,0000000002058,BODY FOCUS FIRMING LOTION 250ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,1
2000000018881,23,BODY CARE/25,358,BODY FOCUS,0000000002058,BODY FOCUS FIRMING LOTION 250ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,1
5028197183981,23,BODY CARE/25,358,BODY FOCUS,0000000002058,BODY FOCUS FIRMING LOTION 250ML,OBSOLETE ARTICLES,ML,200.000,1,1,1,Centimeter,Grams,1
180110969,18,ACCESSORIES/9,011,BATH & BODY,0000000002059,PEVA FLOWER LILY,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018898,18,ACCESSORIES/9,011,BATH & BODY,0000000002059,PEVA FLOWER LILY,UNKNOWN,,,1,1,1,Centimeter,Grams,1
112520144,23,BODY CARE/25,252,STRAWBERRY,0000000002063,CLEAN FUN AND SMOOTH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018904,23,BODY CARE/25,252,STRAWBERRY,0000000002063,CLEAN FUN AND SMOOTH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
180110977,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002062,MINI BATH LILY ULTRA FINE LILAC,DISCON PRODUCT NON ORDERABLE,#,0.000,7,8,8,Centimeter,Grams,55
2000000018911,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002062,MINI BATH LILY ULTRA FINE LILAC,DISCON PRODUCT NON ORDERABLE,#,0.000,7,8,8,Centimeter,Grams,55
5028197865115,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002062,MINI BATH LILY ULTRA FINE LILAC,DISCON PRODUCT NON ORDERABLE,#,0.000,7,8,8,Centimeter,Grams,55
112510153,23,BODY CARE/25,251,PAPAYA,0000000002060,PAPAYA PUREE BODY LOTION 250ML,UNKNOWN,,,7,2,2,Centimeter,Grams,21
2000000018928,23,BODY CARE/25,251,PAPAYA,0000000002060,PAPAYA PUREE BODY LOTION 250ML,UNKNOWN,,,7,2,2,Centimeter,Grams,21
5028197351106,23,BODY CARE/25,251,PAPAYA,0000000002060,PAPAYA PUREE BODY LOTION 250ML,UNKNOWN,,,7,2,2,Centimeter,Grams,21
113580030,24,BATH AND SHOWER/26,358,BODY FOCUS,0000000002065,BODY FOCUS TONING SCRUB SOAP 15GR,OLD PRODUCT NO STOCK,G,150.000,3,9,5,Centimeter,Grams,15
2000000018935,24,BATH AND SHOWER/26,358,BODY FOCUS,0000000002065,BODY FOCUS TONING SCRUB SOAP 15GR,OLD PRODUCT NO STOCK,G,150.000,3,9,5,Centimeter,Grams,15
5028197399597,24,BATH AND SHOWER/26,358,BODY FOCUS,0000000002065,BODY FOCUS TONING SCRUB SOAP 15GR,OLD PRODUCT NO STOCK,G,150.000,3,9,5,Centimeter,Grams,15
180110985,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002067,MINI BATH LILYULTRA FINE WHITE,GIFT PRODUCT,G,20.000,6,8,8,Centimeter,Grams,20
2000000018942,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002067,MINI BATH LILYULTRA FINE WHITE,GIFT PRODUCT,G,20.000,6,8,8,Centimeter,Grams,20
5028197312596,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002067,MINI BATH LILYULTRA FINE WHITE,GIFT PRODUCT,G,20.000,6,8,8,Centimeter,Grams,20
112520152,23,BODY CARE/25,252,STRAWBERRY,0000000002068,STRAWBERRY PUREE BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,290
2000000018966,23,BODY CARE/25,252,STRAWBERRY,0000000002068,STRAWBERRY PUREE BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,290
5028197351069,23,BODY CARE/25,252,STRAWBERRY,0000000002068,STRAWBERRY PUREE BODY LOTION 250ML,OLD PRODUCT NO STOCK,ML,250.000,17,6,6,Centimeter,Grams,290
126000421,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002061,WHITE MUSK SHEER CHIFFON BODY MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,106
2000000018959,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002061,WHITE MUSK SHEER CHIFFON BODY MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,106
5028197111151,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002061,WHITE MUSK SHEER CHIFFON BODY MIST 100ML,OLD PRODUCT NO STOCK,ML,100.000,13,5,5,Centimeter,Grams,106
183550287,18,ACCESSORIES/9,355,HAND & FEET,0000000002066,FILE NAIL PINK/ORANGE,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
2000000018973,18,ACCESSORIES/9,355,HAND & FEET,0000000002066,FILE NAIL PINK/ORANGE,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
5028197231828,18,ACCESSORIES/9,355,HAND & FEET,0000000002066,FILE NAIL PINK/ORANGE,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
112520160,23,BODY CARE/25,252,STRAWBERRY,0000000002071,SUMMER 07 - BODY CARE PACK - STRAWBERRY (A),UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000018980,23,BODY CARE/25,252,STRAWBERRY,0000000002071,SUMMER 07 - BODY CARE PACK - STRAWBERRY (A),UNKNOWN,,,1,1,1,Centimeter,Grams,1
180111008,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002069,PASSION FLOWER BATH LILY,UNKNOWN,,,6,8,8,Centimeter,Grams,20
2000000018997,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002069,PASSION FLOWER BATH LILY,UNKNOWN,,,6,8,8,Centimeter,Grams,20
112530135,23,BODY CARE/25,253,PASSION FRUIT,0000000002073,EXOTIC&SMOOTH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000019000,23,BODY CARE/25,253,PASSION FRUIT,0000000002073,EXOTIC&SMOOTH SKIN,UNKNOWN,,,1,1,1,Centimeter,Grams,1
145500048,14,MENS/5,550,KISTNA,0000000002072,KISTNA SCENT,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000019017,14,MENS/5,550,KISTNA,0000000002072,KISTNA SCENT,UNKNOWN,,,1,1,1,Centimeter,Grams,1
180111016,18,ACCESSORIES/9,011,BATH & BODY,0000000002074,BATH LILY GREY 20G SS07,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000019031,18,ACCESSORIES/9,011,BATH & BODY,0000000002074,BATH LILY GREY 20G SS07,UNKNOWN,,,1,1,1,Centimeter,Grams,1
183550295,18,ACCESSORIES/9,355,HAND & FEET,0000000002075,FILE NAIL BLUE/TURQOISE,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
2000000019048,18,ACCESSORIES/9,355,HAND & FEET,0000000002075,FILE NAIL BLUE/TURQOISE,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
5028197231330,18,ACCESSORIES/9,355,HAND & FEET,0000000002075,FILE NAIL BLUE/TURQOISE,OBSOLETE ARTICLES,#,0.000,1,1,1,Centimeter,Grams,1
113580048,23,BODY CARE/25,358,BODY FOCUS,0000000002076,BODY FOCUS SCULPTING BODY MASK 300GR,OBSOLETE ARTICLES,ML,350.000,1,1,1,Centimeter,Grams,20
2000000019055,23,BODY CARE/25,358,BODY FOCUS,0000000002076,BODY FOCUS SCULPTING BODY MASK 300GR,OBSOLETE ARTICLES,ML,350.000,1,1,1,Centimeter,Grams,20
5028197399634,23,BODY CARE/25,358,BODY FOCUS,0000000002076,BODY FOCUS SCULPTING BODY MASK 300GR,OBSOLETE ARTICLES,ML,350.000,1,1,1,Centimeter,Grams,20
180111024,18,ACCESSORIES/9,011,BATH & BODY,0000000002077,BATH LILY ULTRA FINE PEACH 20G SS07,OLD PRODUCT NO STOCK,G,20.000,11,11,11,Centimeter,Grams,55
2000000019062,18,ACCESSORIES/9,011,BATH & BODY,0000000002077,BATH LILY ULTRA FINE PEACH 20G SS07,OLD PRODUCT NO STOCK,G,20.000,11,11,11,Centimeter,Grams,55
5028197399214,18,ACCESSORIES/9,011,BATH & BODY,0000000002077,BATH LILY ULTRA FINE PEACH 20G SS07,OLD PRODUCT NO STOCK,G,20.000,11,11,11,Centimeter,Grams,55
2000000019086,18,ACCESSORIES/9,355,HAND & FEET,0000000002079,FILE NAIL PINK/ORANGE,UNKNOWN,,,1,1,1,Centimeter,Grams,1
180111032,18,ACCESSORIES/9,011,BATH & BODY,0000000002081,BATH LILY ULTRA FINE OCEANUS 20G SS07,UNKNOWN,,,1,1,1,Centimeter,Grams,1
2000000019093,18,ACCESSORIES/9,011,BATH & BODY,0000000002081,BATH LILY ULTRA FINE OCEANUS 20G SS07,UNKNOWN,,,1,1,1,Centimeter,Grams,1
113580056,23,BODY CARE/25,358,BODY FOCUS,0000000002082,BODY FOCUS STRETCH MARK MINIMISER 150ML,OBSOLETE ARTICLES,ML,150.000,1,1,1,Centimeter,Grams,150
2000000019109,23,BODY CARE/25,358,BODY FOCUS,0000000002082,BODY FOCUS STRETCH MARK MINIMISER 150ML,OBSOLETE ARTICLES,ML,150.000,1,1,1,Centimeter,Grams,150
5028197399610,23,BODY CARE/25,358,BODY FOCUS,0000000002082,BODY FOCUS STRETCH MARK MINIMISER 150ML,OBSOLETE ARTICLES,ML,150.000,1,1,1,Centimeter,Grams,150
183550302,18,ACCESSORIES/9,355,HAND & FEET,0000000002083,NAIL BUFFER PINK/ORANGE,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
2000000019116,18,ACCESSORIES/9,355,HAND & FEET,0000000002083,NAIL BUFFER PINK/ORANGE,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
5028197232726,18,ACCESSORIES/9,355,HAND & FEET,0000000002083,NAIL BUFFER PINK/ORANGE,OLD PRODUCT NO STOCK,#,0.000,1,1,1,Centimeter,Grams,1
126000439,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002080,WHITE MUSK SENSUAL SHIMMER FRAGRANCE 25 ML,OLD PRODUCT NO STOCK,ML,25.000,1,1,1,Centimeter,Grams,25
2000000019123,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002080,WHITE MUSK SENSUAL SHIMMER FRAGRANCE 25 ML,OLD PRODUCT NO STOCK,ML,25.000,1,1,1,Centimeter,Grams,25
5028197139797,12,WOMENS FRAGRANCE/3,600,WHITE MUSK,0000000002080,WHITE MUSK SENSUAL SHIMMER FRAGRANCE 25 ML,OLD PRODUCT NO STOCK,ML,25.000,1,1,1,Centimeter,Grams,25
180111040,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002084,2TONE BATH LILY ORANGE GIFT LINE,DISCON PRODUCT NON ORDERABLE,#,0.000,5,5,5,Centimeter,Grams,31
2000000019147,19,CELEBRATIONS/10,018,ACCESSORIES,0000000002084,2TONE BATH LILY ORANGE GIFT LINE,DISCON PRODUCT NON ORDERABLE,#,0.000,5,5,5,Centimeter,Grams,31
